Time,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits,Filter,CalGroup,HostGroup,SlopGroup,Include
1346.345,s,6.43e-10,1.23e-10,1.23e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1352.557,s,5.88e-10,1.12e-10,1.12e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1359.564,s,5.13e-10,9.84e-11,9.84e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1366.446,s,5.25e-10,1.13e-10,1.13e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1371.707,s,5.65e-10,1.09e-10,1.09e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1378.043,s,6.81e-10,1.3e-10,1.3e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1383.319,s,4.97e-10,1.09e-10,1.09e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1388.271,s,3.98e-10,9.15e-11,9.15e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1394.563,s,5.13e-10,1.11e-10,1.11e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1399.746,s,5.49e-10,1.05e-10,1.05e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1405.646,s,7.14e-10,1.38e-10,1.38e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1411.624,s,6.18e-10,1.16e-10,1.16e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1417.792,s,5.67e-10,1.11e-10,1.11e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1424.31,s,6.29e-10,1.2e-10,1.2e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1429.919,s,6.38e-10,1.21e-10,1.21e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1435.832,s,6.39e-10,1.23e-10,1.23e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1441.633,s,6.38e-10,1.22e-10,1.22e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1447.191,s,5.06e-10,1.12e-10,1.12e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1452.463,s,6e-10,1.15e-10,1.15e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1457.982,s,4.95e-10,1.09e-10,1.09e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1464.14,s,5.76e-10,1.08e-10,1.08e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1470.831,s,6.17e-10,1.18e-10,1.18e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1476.793,s,5.97e-10,1.12e-10,1.12e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1483.067,s,4.15e-10,9.48e-11,9.48e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1488.778,s,6.02e-10,1.12e-10,1.12e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1495.056,s,4.17e-10,8.94e-11,8.94e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1500.318,s,5.23e-10,1.07e-10,1.07e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1506.08,s,6.67e-10,1.28e-10,1.28e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1512.567,s,5.68e-10,1.1e-10,1.1e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1519.019,s,5.17e-10,1.01e-10,1.01e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1525.277,s,4.76e-10,1.02e-10,1.02e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1530.571,s,5.19e-10,1.09e-10,1.09e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1536.036,s,4.96e-10,1.1e-10,1.1e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1541.854,s,5.71e-10,1.09e-10,1.09e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1547.58,s,5.13e-10,1.03e-10,1.03e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1553.667,s,6.22e-10,1.18e-10,1.18e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1560.178,s,4.32e-10,9.71e-11,9.71e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1565.985,s,4.95e-10,9.8e-11,9.8e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1572.307,s,4.76e-10,1.02e-10,1.02e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1577.986,s,4.62e-10,1e-10,1e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1583.415,s,3.76e-10,8.01e-11,8.01e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1590.15,s,5.83e-10,1.1e-10,1.1e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1596.179,s,5.84e-10,1.12e-10,1.12e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1603.055,s,4.05e-10,8.71e-11,8.71e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1609.062,s,6.2e-10,1.2e-10,1.2e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1614.38,s,5.18e-10,1.11e-10,1.11e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1620.611,s,5.5e-10,1.04e-10,1.04e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1627.014,s,5.64e-10,1.06e-10,1.06e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1633.542,s,4.33e-10,9.33e-11,9.33e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1639.457,s,6.87e-10,1.28e-10,1.28e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1645.044,s,5.55e-10,1.06e-10,1.06e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1651.713,s,4.89e-10,1.04e-10,1.04e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1657.337,s,5.73e-10,1.1e-10,1.1e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1664.255,s,3.58e-10,7.67e-11,7.67e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1670.918,s,4.17e-10,8.9e-11,8.9e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1676.797,s,6.11e-10,1.18e-10,1.18e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1682.707,s,5.62e-10,1.06e-10,1.06e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1689.126,s,5.19e-10,1.09e-10,1.09e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1694.979,s,5.85e-10,1.13e-10,1.13e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1700.492,s,4.65e-10,1.05e-10,1.05e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1705.788,s,4.59e-10,1.01e-10,1.01e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1711.919,s,5.23e-10,1.13e-10,1.13e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1716.637,s,4.65e-10,1.02e-10,1.02e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1722.033,s,3.7e-10,7.87e-11,7.87e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1727.995,s,4.84e-10,1.11e-10,1.11e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1733.62,s,5.06e-10,1.08e-10,1.08e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1738.645,s,3.9e-10,8.66e-11,8.66e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1744.605,s,6.12e-10,1.15e-10,1.15e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1749.971,s,5.12e-10,1.1e-10,1.1e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1755.421,s,4.49e-10,9.87e-11,9.87e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1760.786,s,4.71e-10,1.04e-10,1.04e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1766.109,s,5.57e-10,1.2e-10,1.2e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1771.929,s,7.46e-10,1.39e-10,1.39e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1777.385,s,4.83e-10,1.03e-10,1.03e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1784.236,s,5.81e-10,1.11e-10,1.11e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1791.117,s,4.4e-10,9.67e-11,9.67e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1797.289,s,4.87e-10,1.15e-10,1.15e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1803.37,s,4.7e-10,1.04e-10,1.04e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1808.652,s,3.52e-10,8.24e-11,8.24e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1838.229,s,1.72e-10,3.88e-11,3.88e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1883.487,s,4.97e-10,1.04e-10,1.04e-10,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1910.615,s,3.95e-10,8.85e-11,8.85e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
1945.448,s,2.69e-10,6.05e-11,6.05e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
2002.718,s,2.24e-10,5.04e-11,5.04e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
2052.91,s,3.67e-10,8.26e-11,8.26e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
2087.291,s,3.55e-10,7.58e-11,7.58e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
2125.345,s,2.72e-10,6.1e-11,6.1e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
2173.744,s,3.02e-10,6.77e-11,6.77e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
2243.632,s,2.85e-10,4.59e-11,4.59e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
5572.129,s,1.36e-10,2.9e-11,2.9e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
5610.417,s,9.64e-11,2.11e-11,2.11e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
5641.227,s,1.31e-10,2.88e-11,2.88e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
5674.487,s,1.21e-10,2.71e-11,2.71e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
5711.28,s,9.34e-11,2e-11,2e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
5752.155,s,1.37e-10,2.3e-11,2.3e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6153.981,s,1.18e-10,2.64e-11,2.64e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6181.429,s,9.21e-11,2.02e-11,2.02e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6215.907,s,1e-10,2.25e-11,2.25e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6250.531,s,1.06e-10,2.12e-11,2.12e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6276.167,s,1.34e-10,2.81e-11,2.81e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6305.548,s,1.17e-10,2.61e-11,2.61e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6329.485,s,1.11e-10,2.44e-11,2.44e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6366.248,s,6.83e-11,1.5e-11,1.5e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6401.579,s,1.29e-10,2.88e-11,2.88e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6431.657,s,6.51e-11,1.47e-11,1.47e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6465.012,s,1.17e-10,2.62e-11,2.62e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6505.349,s,7.9e-11,1.73e-11,1.73e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6541.105,s,7.96e-11,1.78e-11,1.78e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6572.699,s,1.01e-10,2.25e-11,2.25e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6615.069,s,6.53e-11,1.4e-11,1.4e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6656.317,s,8.63e-11,1.93e-11,1.93e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
6691.422,s,1.27e-10,2.54e-11,2.54e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
7967.59,s,8.09e-11,1.81e-11,1.81e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
8000.979,s,9.27e-11,2.02e-11,2.02e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
8039.682,s,7.44e-11,1.41e-11,1.41e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
11911.735,s,5.67e-11,1.27e-11,1.27e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
11961.751,s,4.07e-11,9.13e-12,9.13e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
12023.491,s,4.66e-11,1.02e-11,1.02e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
12064.925,s,5.63e-11,1.23e-11,1.23e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
12110.313,s,5.13e-11,1.15e-11,1.15e-11,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
12178.354,s,4.61e-11,7.61e-12,7.61e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
13745.235,s,3.31e-11,7.44e-12,7.44e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
13803.874,s,2.89e-11,6.34e-12,6.34e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
18863.226,s,2.14e-11,4.81e-12,4.81e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
18966.15,s,2.26e-11,5.07e-12,5.07e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
19067.273,s,2.98e-11,6.54e-12,6.54e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
19125.998,s,3.99e-11,8.92e-12,8.92e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
19205.638,s,2.36e-11,5.17e-12,5.17e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
19302.633,s,2.76e-11,6.19e-12,6.19e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
19367.825,s,3.69e-11,8.29e-12,8.29e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
19445.922,s,2.78e-11,6.24e-12,6.24e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
19555.743,s,2.48e-11,4.34e-12,4.34e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
24816.767,s,1.92e-11,4.22e-12,4.22e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
24901.548,s,3.13e-11,6.86e-12,6.86e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
24973.924,s,2.18e-11,4.9e-12,4.9e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
25084.257,s,2.63e-11,5.9e-12,5.9e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
25166.367,s,2.49e-11,5.59e-12,5.59e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
25265.229,s,2.96e-11,6.49e-12,6.49e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
25347.679,s,2.12e-11,4.53e-12,4.53e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
29935.051,s,1.78e-11,4e-12,4e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
30055.041,s,2.13e-11,4.8e-12,4.8e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
30165.734,s,1.83e-11,4.1e-12,4.1e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
30297.43,s,2.03e-11,4.37e-12,4.37e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
30450.812,s,1.49e-11,3.37e-12,3.37e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
30584.696,s,1.62e-11,3.65e-12,3.65e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
30733.652,s,1.11e-11,2.5e-12,2.5e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
30870.277,s,9.48e-12,2.14e-12,2.14e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
31015.473,s,2.43e-11,5.45e-12,5.45e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
31140.854,s,1.9e-11,3.98e-12,3.98e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
35893.714,s,1.44e-11,3.16e-12,3.16e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
36164.368,s,9.91e-12,2.23e-12,2.23e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
36521.046,s,1.1e-11,2.1e-12,2.1e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
98715.625,s,6.68e-12,1.5e-12,1.5e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
98883.146,s,4.59e-12,1.19e-12,1.19e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
99125.525,s,4.2e-12,1.1e-12,1.1e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
99318.884,s,6.24e-12,1.41e-12,1.41e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
99520.342,s,6.26e-12,1.41e-12,1.41e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
99746.633,s,5.91e-12,1.27e-12,1.27e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
99960.451,s,3.56e-12,9.27e-13,9.27e-13,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
100183.782,s,4.75e-12,1.24e-12,1.24e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
100468.416,s,5.08e-12,1.05e-12,1.05e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
104607.997,s,4.7e-12,1.23e-12,1.23e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
104776.655,s,4.49e-12,1.16e-12,1.16e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
105029.723,s,3.99e-12,1.05e-12,1.05e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
105311.022,s,2.89e-12,7.63e-13,7.63e-13,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
105574.272,s,4.96e-12,1.12e-12,1.12e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
105890.594,s,3.91e-12,9.87e-13,9.87e-13,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
106177.853,s,6.13e-12,1e-12,1e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
112027.338,s,4.52e-12,9.93e-13,9.93e-13,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
118486.822,s,3.84e-12,1.01e-12,1.01e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
123429.667,s,2.88e-12,6.47e-13,6.47e-13,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
127099.111,s,5.37e-12,1.23e-12,1.23e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
129017.215,s,4.06e-12,1.06e-12,1.06e-12,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
129256.392,s,4.7e-12,9.52e-13,9.52e-13,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
198589.592,s,2.5e-12,5.37e-13,5.37e-13,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
204368.366,s,2.27e-12,5.13e-13,5.13e-13,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
212662.966,s,2.57e-12,4.16e-13,4.16e-13,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
281808.181,s,2.58e-12,6.74e-13,6.74e-13,erg cm-2 s-1,Integrated Flux,,7.25e+16,2.42e+18,Hz,xray,,,slop_other,1
