# Stellar evolution data converted from CSV
# Age(years)  Mdot(Msun/yr)  vwind(km/s)  Twind(K)
 4.82000e+06 -7.08353e+00    167.835    17464.4
 4.82000e+06 -7.09451e+00    169.330    17618.4
 4.82000e+06 -7.09274e+00    169.131    17597.8
 4.82000e+06 -7.09073e+00    168.909    17575.1
 4.82000e+06 -7.08887e+00    168.707    17554.2
 4.82000e+06 -7.10386e+00    170.360    17724.3
 4.82000e+06 -7.10565e+00    170.550    17743.9
 4.82000e+06 -7.10760e+00    170.754    17764.9
 4.82000e+06 -7.10952e+00    170.957    17785.7
 4.82000e+06 -7.11127e+00    171.141    17804.6
 4.82000e+06 -7.11317e+00    171.339    17825.1
 4.82000e+06 -7.11490e+00    171.520    17843.6
 4.82000e+06 -7.11678e+00    171.716    17863.7
 4.82000e+06 -7.08404e+00    167.622    17442.5
 4.82000e+06 -7.08462e+00    167.387    17418.3
 4.82000e+06 -7.08514e+00    167.172    17396.0
 4.82000e+06 -7.08587e+00    166.954    17373.6
 4.83000e+06 -7.11837e+00    171.910    17883.6
 4.83000e+06 -7.12007e+00    172.083    17901.6
 4.83000e+06 -7.12191e+00    172.271    17921.0
 4.83000e+06 -7.12375e+00    172.459    17940.2
 4.83000e+06 -7.13257e+00    173.351    18032.0
 4.83000e+06 -7.16058e+00    176.100    18314.7
 4.83000e+06 -7.12901e+00    172.993    17995.2
 4.83000e+06 -7.13080e+00    173.173    18013.7
 4.83000e+06 -7.12556e+00    172.644    17959.2
 4.83000e+06 -7.12721e+00    172.812    17976.5
 4.84000e+06 -7.18609e+00    178.472    18558.9
 4.84000e+06 -7.20890e+00    180.492    18766.6
 4.85000e+06 -7.22946e+00    182.210    18943.8
 4.85000e+06 -7.24744e+00    183.682    19095.5
 4.86000e+06 -7.26371e+00    184.939    19225.2
 4.87000e+06 -7.28968e+00    186.876    19425.6
 4.87000e+06 -7.27777e+00    185.991    19334.0
 4.88000e+06 -7.30860e+00    188.213    19564.5
 4.88000e+06 -7.29999e+00    187.611    19501.9
 4.89000e+06 -7.32094e+00    189.060    19653.5
 4.89000e+06 -7.31553e+00    188.691    19614.5
 4.90000e+06 -7.32721e+00    189.513    19702.1
 4.90000e+06 -7.32460e+00    189.335    19682.5
 4.91000e+06 -7.32862e+00    189.614    19713.5
 4.91000e+06 -7.32876e+00    189.632    19716.3
 4.92000e+06 -7.32756e+00    189.560    19710.0
 4.93000e+06 -7.32515e+00    189.410    19695.7
 4.93000e+06 -7.32195e+00    189.186    19673.8
 4.94000e+06 -7.31735e+00    188.890    19644.4
 4.94000e+06 -7.31177e+00    188.522    19607.8
 4.95000e+06 -7.30523e+00    188.084    19564.0
 4.95000e+06 -7.29760e+00    187.567    19511.9
 4.96000e+06 -7.28905e+00    186.973    19452.1
 4.96000e+06 -7.27974e+00    186.297    19383.7
 4.97000e+06 -7.26930e+00    185.539    19307.1
 4.97000e+06 -7.25833e+00    184.727    19224.6
 4.97000e+06 -7.26391e+00    185.144    19266.9
 4.98000e+06 -7.24046e+00    183.359    19085.8
 4.98000e+06 -7.24654e+00    183.831    19133.6
 4.98000e+06 -7.25261e+00    184.294    19180.5
 4.98000e+06 -7.23458e+00    182.868    19035.8
 4.99000e+06 -7.22154e+00    181.822    18929.3
 4.99000e+06 -7.20788e+00    180.695    18814.4
 4.99000e+06 -7.21480e+00    181.272    18873.1
 4.99000e+06 -7.22813e+00    182.355    18983.5
 5.00000e+06 -7.19358e+00    179.479    18690.5
 5.00000e+06 -7.20080e+00    180.097    18753.5
 5.00000e+06 -7.18659e+00    178.840    18625.3
 5.01000e+06 -7.15595e+00    176.036    18338.6
 5.01000e+06 -7.16403e+00    176.788    18415.5
 5.01000e+06 -7.17160e+00    177.504    18488.9
 5.01000e+06 -7.17917e+00    178.187    18558.5
 5.02000e+06 -7.14769e+00    175.255    18258.7
 5.02000e+06 -7.13947e+00    174.440    18175.2
 5.02000e+06 -7.13089e+00    173.600    18089.2
 5.02000e+06 -7.12211e+00    172.726    17999.6
 5.03000e+06 -7.11360e+00    171.834    17908.3
 5.03000e+06 -7.10473e+00    170.918    17814.5
 5.03000e+06 -7.09582e+00    169.981    17718.4
 5.03000e+06 -7.08705e+00    169.010    17618.7
 5.04000e+06 -7.07792e+00    168.013    17516.5
